area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm,seed_offline,time_offline,action_offline,config_id_offline,frame_offline,experiment.update_freq_offline,experiment.checkpoint,compatibility_mode_offline,experiment.step_duration_offline,filepath_offline,environment.path,experiment.image_save_keys,environment_offline,algorithm_offline
"[ 65.5625  83.     109.1875  74.5     74.625   84.1875  95.6875  52.8125
 123.125  123.75    82.0625  87.125   50.4375  87.6875  61.625   97.8125
 126.      37.5     17.3125  58.      48.4375  50.8125  56.5625  40.
  61.4375  93.875   40.625   48.      23.125   37.4375  43.0625  20.125
  22.4375  59.1875  52.5625  42.5625]",[1.74422708e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248677.9852104,140,141,-2662128216915483363,0.0103807628477296,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385470.9532995,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,140.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.75    77.75   112.4375  73.125   78.8125  80.875  100.5625  52.4375
 117.3125 123.9375  80.25    86.4375  45.625   87.25    64.0625  98.125
 128.375   41.25    17.1875  59.75    47.75    53.      59.875   41.75
  63.      93.75    59.9375  47.6875  22.6875  37.5625  44.      21.375
  20.75    59.      55.625   47.8125]",[1.74422713e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248733.9365966,141,142,-2662128216915483363,0.0199579569511276,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385473.702678,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,141.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.375   83.125  114.125   72.1875  77.375   80.     101.3125  55.375
 120.875  119.      80.9375  82.8125  47.9375  90.5     63.875   97.3125
 134.75    40.5625  16.3125  61.9375  46.875   53.3125  55.9375  41.4375
  61.6875  97.125   41.625   48.      22.0625  38.375   45.      22.25
  24.875   50.8125  52.5     48.375 ]",[1.74422719e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248789.6351914,142,143,-2662128216915483363,-0.0117868427634889,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385476.194565,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,142.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.125   77.5    110.75    73.875   79.125   81.5625 105.75    55.8125
 122.875  132.0625  81.375   86.      48.75    82.0625  62.6875 100.8125
 125.375   39.25    17.75    61.5625  46.75    51.5625  56.75    43.375
  62.1875  89.125   60.      48.1875  21.6875  38.6875  22.4375  20.625
  21.625   49.875   53.9375  37.0625]",[1.74422725e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248847.7286346,143,144,-2662128216915483363,-0.0121404532388027,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385478.608472,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,143.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.75    80.5    109.5625  72.3125  77.375   85.375  105.3125  52.9375
 114.625  121.0625  80.875   90.5     45.8125  89.125   63.3125  96.25
 125.875   40.3125  17.625   60.8125  46.9375  52.9375  57.125   41.5625
  65.6875  96.5625  64.875   48.375   22.6875  38.125   21.      20.8125
  21.4375  57.6875  54.3125  45.8125]",[1.7442273e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248904.4139292,144,145,-2662128216915483363,0.0225042813105662,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385480.8053608,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,144.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.      85.4375 113.4375  76.6875  76.625   85.375   99.9375  56.5
 114.875  127.25    83.75    86.5     46.875   84.6875  62.625   96.625
 129.      43.      17.5625  63.625   46.5625  54.3125  55.375   42.5625
  63.375   92.25    42.5     50.125   22.5     36.875   21.625   20.875
  19.6875  46.1875  52.875   38.6875]",[1.74422736e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248959.8671193,145,146,-2662128216915483363,-0.0234988565001566,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385483.2062483,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,145.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.125   81.     117.5     71.0625  73.8125  83.      97.9375  53.8125
 119.75   124.0625  81.4375  86.625   46.625   85.      61.25    96.9375
 123.75    42.875   18.625   62.375   46.4375  53.125   58.375   41.
  61.75    97.375   62.1875  48.125   22.3125  37.125   39.5625   0.
  21.375   57.875   52.8125  46.0625]",[1.74422742e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249016.829893,146,147,-2662128216915483363,0.0198472991844993,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385485.5968018,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,146.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.625   81.625  107.75    70.375   74.875   80.8125  99.6875  56.75
 123.625  130.3125  79.5625  86.1875  49.6875  87.      68.4375  98.0625
 128.875   39.25    16.3125  56.375   45.5625  53.3125  55.8125  40.8125
  64.8125  89.875   40.875   49.5625  22.8125  36.5     21.375    0.
  23.625   61.9375  55.5     46.0625]",[1.74422747e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249073.01903,147,148,-2662128216915483363,-0.0186396728010951,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385488.1877294,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,147.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.0625  83.25   116.0625  71.9375  75.3125  85.3125  98.8125  53.9375
 117.25   122.6875  82.5625  87.375   46.3125  90.0625  65.6875  98.5
 121.125   40.1875  19.625   56.6875  48.125   53.5625  56.4375  41.625
  58.625   98.3125  62.25    48.4375  21.875   37.5625  41.625   19.5
  20.9375  62.375   56.6875  48.9375]",[1.74422753e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249129.4410913,148,149,-2662128216915483363,0.0307595664201346,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385490.709266,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,148.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.75    78.3125 114.125   74.75    78.6875  85.     102.375   53.375
 118.5    124.1875  87.25    86.      44.8125  88.125   65.375   98.875
 124.375   41.5625  14.8125  58.875   47.625   52.6875  57.4375  42.375
  61.25    94.8125  61.875   51.1875  23.125   36.5625  21.5      0.
  20.4375  63.75    56.375   45.9375]",[1.74422758e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249185.023493,149,150,-2662128216915483363,-0.0063196566391893,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385493.1177146,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,149.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.375   83.5625 109.5     74.125   74.3125  84.5625 105.0625  50.0625
 118.125  124.9375  84.625   85.375   47.      89.875   60.3125  98.3125
 123.9375  40.5625  17.25    60.25    47.5     50.75    55.9375  41.75
  60.8125  91.75    42.      48.      21.6875  38.      41.0625  20.8125
  21.5625  51.      56.4375  48.25  ]",[1.74422764e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249241.680779,150,151,-2662128216915483363,-0.0153598588426454,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385495.448588,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,150.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 69.8125  80.5    114.      72.9375  76.6875  84.9375 100.4375  56.9375
 115.     124.1875  84.875   87.8125  46.4375  89.375   61.5625 100.0625
 133.875   39.9375  30.125   58.375   45.25    53.8125  55.75    44.6875
  67.0625  92.4375  42.1875  48.      23.1875  38.      27.375   25.125
  17.75    49.75    53.625   43.5   ]",[1.7442277e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249298.0853288,151,152,-2662128216915483363,-0.0009854990171475,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385497.6359825,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,151.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.875   79.3125 105.75    72.3125  79.8125  83.625   99.5625  55.0625
 119.     126.5     81.1875  85.375   46.125   89.75    63.375   99.0625
 127.4375  38.9375  17.3125  59.125   46.75    51.625   54.9375  40.8125
  62.4375  91.375   62.5625  49.3125  22.5     37.4375  22.25    20.1875
  19.3125  57.0625  54.0625  40.125 ]",[1.74422775e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249354.1529777,152,153,-2662128216915483363,-0.0013390526305013,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385499.9131255,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,152.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.5     82.375  113.125   73.4375  77.875   79.9375 103.875   54.25
 121.8125 122.875   80.4375  85.4375  46.6875  86.625   70.625   99.375
 136.625   38.875   16.875   58.75    48.25    52.6875  56.0625  40.5
  60.      92.1875  41.5     50.625   22.6875  35.4375  21.5     20.875
  22.5     59.5625  53.      46.8125]",[1.74422781e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249410.0454383,153,154,-2662128216915483363,-0.0045944165650255,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385502.0911655,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,153.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.      79.75   111.125   74.      78.25    91.5625  97.75    57.0625
 123.125  130.8125  81.9375  86.3125  49.5     91.0625  63.125   99.6875
 132.1875  40.5     16.9375  59.1875  48.5     54.125   56.6875  42.9375
  63.6875  93.125   62.8125  48.4375  22.75    35.4375  44.9375  22.5625
  20.75    58.8125  54.5     47.5   ]",[1.74422787e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249466.2396252,154,155,-2662128216915483363,0.0355247296251318,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385504.3413105,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,154.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.8125  81.25   113.1875  73.125   77.6875  83.1875 100.9375  55.625
 120.875  125.6875  80.125   86.1875  45.9375  86.1875  64.8125 102.
 131.      41.75    18.6875  60.25    49.75    54.6875  55.375   41.4375
  60.6875 102.875   58.9375  50.1875  23.1875  37.0625  21.3125  20.875
  20.375   57.      54.9375  46.625 ]",[1.74422792e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249523.5960753,155,156,-2662128216915483363,-0.0163021595242869,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385506.8342698,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,155.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.0625  83.6875 109.375   73.6875  76.9375  83.625  101.875   53.875
 119.     123.625   85.6875  85.4375  47.375   89.9375  70.5     98.6875
 136.25    39.5625  25.4375  59.5625  47.4375  52.125   55.6875  42.125
  65.8125  97.1875  64.3125  48.625   25.75    36.8125  21.0625  22.4375
  21.0625  61.75    53.6875  49.0625]",[1.74422798e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249580.3186958,156,157,-2662128216915483363,0.0111955597115513,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385509.2379415,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,156.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.125   79.75   116.125   73.6875  78.0625  85.0625  99.75    53.9375
 116.625  124.0625  81.625   84.25    48.      87.6875  64.3125  98.875
 135.1875  41.5625  19.875   61.125   47.1875  54.      55.75    42.5625
  64.375   90.6875  62.      49.6875  23.      35.75    41.9375  22.
  22.0625  47.9375  56.4375  47.625 ]",[1.74422804e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249637.9068947,157,158,-2662128216915483363,-0.0105703299091267,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385511.684544,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,157.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.9375  81.75   108.8125  72.8125  75.875   80.5     99.875   54.8125
 122.1875 127.625   89.25    86.1875  45.3125  91.25    62.6875  98.4375
 137.5625  41.3125  16.8125  58.5     47.5     52.8125  56.75    43.125
  63.5     96.3125  42.375   49.4375  22.4375  36.9375  41.125   20.25
  21.0625  64.125   56.6875  46.375 ]",[1.74422809e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249693.4055667,158,159,-2662128216915483363,0.0004514174972222,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385514.0351632,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,158.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.75    78.875  114.6875  75.4375  77.25    84.9375  98.8125  56.0625
 121.125  124.9375  82.5     88.75    48.9375  88.375   59.875  100.75
 125.1875  41.625   17.625   62.5625  47.4375  51.6875  57.75    43.25
  60.25    94.1875  61.      49.625   22.1875  37.875   21.6875  19.75
  20.8125  55.      56.      49.6875]",[1.74422815e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249750.1182923,159,160,-2662128216915483363,-0.0006250847445558,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385516.496906,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,159.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 69.125   79.375  115.5     75.6875  76.125   86.625   98.1875  53.3125
 114.75   126.      82.6875  80.5625  46.6875  86.625   67.375  102.625
 130.4375  39.4375  16.8125  61.6875  46.8125  51.5625  57.1875  44.1875
  60.375   88.625   61.4375  49.8125  22.8125  36.0625  22.5625  22.6875
  20.5625  55.8125  54.5     40.1875]",[1.7442282e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249805.487542,160,161,-2662128216915483363,-0.0133917995462567,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385519.207962,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,160.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.875   82.75   111.3125  72.4375  78.625   81.75    99.625   57.25
 122.8125 127.875   88.25    87.6875  45.875   90.      62.375  100.
 130.625   41.      16.5625  60.      48.0625  54.      54.875   42.1875
  59.5     97.1875  41.8125  48.9375  22.375   35.5625  22.5      0.
  21.4375  47.6875  54.125   47.6875]",[1.74422826e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249861.949871,161,162,-2662128216915483363,-0.0033143846239018,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385521.8133254,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,161.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.625   79.625  112.9375  74.75    75.625   82.5625  99.6875  55.25
 120.     126.875   81.625   87.8125  45.5     86.0625  63.375   99.9375
 129.875   42.3125  16.3125  62.      47.25    53.875   56.5625  42.3125
  60.625  104.3125  43.6875  50.0625  21.875   36.6875  22.8125  21.875
  19.625   55.25    55.9375  48.875 ]",[1.74422832e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249917.469226,162,163,-2662128216915483363,0.0058456446613198,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385524.2047503,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,162.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.125   82.5625 113.5     74.5625  77.4375  80.875  101.75    54.75
 119.5625 126.3125  83.25    82.0625  46.5     92.125   63.75    98.
 125.5     40.8125  20.8125  59.3125  48.0625  53.0625  56.125   41.5625
  63.8125 100.75    43.125   48.6875  21.25    37.8125  22.3125  20.75
  20.9375  55.3125  55.625   49.    ]",[1.74422837e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249973.0453596,163,164,-2662128216915483363,-0.0004916938727872,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385526.7887144,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,163.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.6875  80.3125 114.375   73.9375  74.6875  83.6875  97.8125  55.375
 120.875  127.25    83.8125  90.1875  46.5625  93.375   68.3125  98.5
 136.75    42.5625  17.25    60.4375  47.      52.3125  58.1875  42.4375
  60.6875  96.3125  62.6875  48.75    22.875   37.5625  22.0625  20.5
  20.9375  56.625   55.5     50.3125]",[1.74422843e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250030.7447402,164,165,-2662128216915483363,0.0158226825574274,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385529.087866,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,164.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 68.875   82.375  115.5625  77.1875  80.1875  83.3125  98.625   54.875
 121.25   126.375   85.1875  87.125   46.6875  86.1875  65.      98.25
 134.25    40.75    22.375   58.25    47.0625  51.875   56.5625  42.3125
  63.3125  92.875   42.8125  48.6875  21.8125  37.875   38.875   23.
  19.8125  55.1875  52.8125  49.5625]",[1.74422849e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250086.4333098,165,166,-2662128216915483363,-0.008228686738314,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385531.113519,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,165.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 69.4375  84.5625 113.125   71.25    75.      81.25    97.4375  53.9375
 116.8125 122.125   83.1875  86.9375  49.375   92.5     62.125  101.625
 132.      40.75    16.9375  62.1875  48.25    53.125   58.6875  41.375
  61.5625  87.375   41.1875  47.875   21.375   35.875   43.8125  20.625
  23.4375  57.1875  52.9375  48.0625]",[1.74422854e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250141.4798822,166,167,-2662128216915483363,-0.0021289759568388,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385533.243797,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,166.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
